Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,,,,,,,,
4579,Airport,267,Cancelled,42565.42,,10.00,,,,,,,,
5720,City,267,Cancelled,42566.32,,7.00,,,,,,,,
5820,City,267,Cancelled,42566.37,,8.00,,,,,,,,
6487,Airport,267,Cancelled,42566.85,,20.00,,,,,,,,
120,City,268,Cancelled,42562.21,,5.00,,,,,,,,
1560,City,268,Cancelled,42563.25,,6.00,,,,,,,,
4815,Airport,268,Cancelled,42565.72,,17.00,,,,,,,,
166,City,269,Cancelled,42562.24,,5.00,,,,,,,,
1655,Airport,269,Cancelled,42563.31,,7.00,,,,,,,,
1670,City,269,Cancelled,42563.32,,7.00,,,,,,,,
3026,City,269,Cancelled,42564.31,,7.00,,,,,,,,
3388,City,269,Cancelled,42564.61,,14.00,,,,,,,,
5809,City,269,Cancelled,42566.37,,8.00,,,,,,,,
6080,Airport,269,Cancelled,42566.60,,14.00,,,,,,,,
1545,Airport,270,Cancelled,42563.25,,6.00,,,,,,,,
3032,City,270,Cancelled,42564.32,,7.00,,,,,,,,
3156,City,270,Cancelled,42564.38,,9.00,,,,,,,,
4741,City,270,Cancelled,42565.62,,14.00,,,,,,,,
5582,City,270,Cancelled,42566.24,,5.00,,,,,,,,
5677,City,270,Cancelled,42566.30,,7.00,,,,,,,,
5989,Airport,270,Cancelled,42566.49,,11.00,,,,,,,,
417,City,271,Cancelled,42562.36,,8.00,,,,,,,,
1437,City,271,Cancelled,42563.20,,4.00,,,,,,,,
3063,City,271,Cancelled,42564.33,,7.00,,,,,,,,
3100,City,271,Cancelled,42564.35,,8.00,,,,,,,,
3148,City,271,Cancelled,42564.38,,9.00,,,,,,,,
305,City,272,Cancelled,42562.30,,7.00,,,,,,,,
1511,City,272,Cancelled,42563.24,,5.00,,,,,,,,
2830,City,272,Cancelled,42564.22,,5.00,,,,,,,,
2938,City,272,Cancelled,42564.27,,6.00,,,,,,,,
346,City,273,Cancelled,42562.33,,7.00,,,,,,,,
1684,City,274,Cancelled,42563.33,,7.00,,,,,,,,
3027,City,274,Cancelled,42564.31,,7.00,,,,,,,,
3017,Airport,274,Cancelled,42564.31,,7.00,,,,,,,,
4926,Airport,274,Cancelled,42565.76,,18.00,,,,,,,,
2222,City,275,Cancelled,42563.75,,18.00,,,,,,,,
2237,City,275,Cancelled,42563.76,,18.00,,,,,,,,
4207,City,275,Cancelled,42565.23,,5.00,,,,,,,,
4223,City,275,Cancelled,42565.24,,5.00,,,,,,,,
4452,City,275,Cancelled,42565.36,,8.00,,,,,,,,
5632,City,275,Cancelled,42566.27,,6.00,,,,,,,,
5879,City,275,Cancelled,42566.39,,9.00,,,,,,,,
395,City,276,Cancelled,42562.36,,8.00,,,,,,,,
495,City,276,Cancelled,42562.40,,9.00,,,,,,,,
1228,City,276,Cancelled,42562.90,,21.00,,,,,,,,
1481,City,277,Cancelled,42563.23,,5.00,,,,,,,,
1616,City,277,Cancelled,42563.29,,6.00,,,,,,,,
1627,City,277,Cancelled,42563.29,,7.00,,,,,,,,
1726,City,277,Cancelled,42563.35,,8.00,,,,,,,,
2789,City,277,Cancelled,42564.20,,4.00,,,,,,,,
3552,Airport,277,Cancelled,42564.75,,18.00,,,,,,,,
4130,City,277,Cancelled,42565.20,,4.00,,,,,,,,
294,City,278,Cancelled,42562.30,,7.00,,,,,,,,
315,City,278,Cancelled,42562.32,,7.00,,,,,,,,
1718,City,278,Cancelled,42563.34,,8.00,,,,,,,,
2122,City,278,Cancelled,42563.70,,16.00,,,,,,,,
2387,City,278,Cancelled,42563.82,,19.00,,,,,,,,
140,City,279,Cancelled,42562.22,,5.00,,,,,,,,
505,City,279,Cancelled,42562.41,,9.00,,,,,,,,
2950,City,279,Cancelled,42564.28,,6.00,,,,,,,,
5800,City,279,Cancelled,42566.36,,8.00,,,,,,,,
1877,City,280,Cancelled,42563.42,,10.00,,,,,,,,
3437,City,280,Cancelled,42564.67,,16.00,,,,,,,,
3820,Airport,280,Cancelled,42564.88,,21.00,,,,,,,,
5076,City,280,Cancelled,42565.82,,19.00,,,,,,,,
5660,City,280,Cancelled,42566.29,,7.00,,,,,,,,
6242,Airport,280,Cancelled,42566.75,,17.00,,,,,,,,
6321,Airport,280,Cancelled,42566.78,,18.00,,,,,,,,
3086,City,281,Cancelled,42564.34,,8.00,,,,,,,,
4538,City,281,Cancelled,42565.40,,9.00,,,,,,,,
1233,Airport,282,Cancelled,42562.90,,21.00,,,,,,,,
1883,City,282,Cancelled,42563.42,,10.00,,,,,,,,
3233,City,282,Cancelled,42564.42,,10.00,,,,,,,,
3237,City,282,Cancelled,42564.42,,10.00,,,,,,,,
3577,Airport,282,Cancelled,42564.77,,18.00,,,,,,,,
219,City,283,Cancelled,42562.26,,6.00,,,,,,,,
493,City,283,Cancelled,42562.40,,9.00,,,,,,,,
1575,City,283,Cancelled,42563.27,,6.00,,,,,,,,
5631,City,283,Cancelled,42566.28,,6.00,,,,,,,,
109,City,284,Cancelled,42562.21,,5.00,,,,,,,,
299,City,284,Cancelled,42562.30,,7.00,,,,,,,,
347,City,284,Cancelled,42562.33,,7.00,,,,,,,,
538,City,284,Cancelled,42562.42,,10.00,,,,,,,,
3250,City,284,Cancelled,42564.42,,10.00,,,,,,,,
3983,City,284,Cancelled,42564.97,,23.00,,,,,,,,
2948,City,285,Cancelled,42564.28,,6.00,,,,,,,,
2982,City,285,Cancelled,42564.29,,7.00,,,,,,,,
3055,City,285,Cancelled,42564.33,,7.00,,,,,,,,
3759,City,285,Cancelled,42564.86,,20.00,,,,,,,,
4389,City,285,Cancelled,42565.33,,7.00,,,,,,,,
5949,City,285,Cancelled,42566.44,,10.00,,,,,,,,
441,City,286,Cancelled,42562.38,,9.00,,,,,,,,
1109,City,286,Cancelled,42562.85,,20.00,,,,,,,,
1693,Airport,286,Cancelled,42563.33,,7.00,,,,,,,,
3198,City,286,Cancelled,42564.40,,9.00,,,,,,,,
4507,City,286,Cancelled,42565.38,,9.00,,,,,,,,
6058,City,286,Cancelled,42566.57,,13.00,,,,,,,,
1630,City,287,Cancelled,42563.29,,7.00,,,,,,,,
3451,Airport,287,Cancelled,42564.70,,16.00,,,,,,,,
3839,Airport,287,Cancelled,42564.89,,21.00,,,,,,,,
4258,City,287,Cancelled,42565.26,,6.00,,,,,,,,
4677,Airport,287,Cancelled,42565.53,,12.00,,,,,,,,
5603,City,287,Cancelled,42566.26,,6.00,,,,,,,,
186,City,288,Cancelled,42562.24,,5.00,,,,,,,,
2094,Airport,288,Cancelled,42563.66,,15.00,,,,,,,,
4354,City,288,Cancelled,42565.31,,7.00,,,,,,,,
340,City,289,Cancelled,42562.33,,7.00,,,,,,,,
5499,City,289,Cancelled,42566.21,,5.00,,,,,,,,
151,City,290,Cancelled,42562.23,,5.00,,,,,,,,
316,City,290,Cancelled,42562.31,,7.00,,,,,,,,
561,City,290,Cancelled,42562.42,,10.00,,,,,,,,
1582,City,290,Cancelled,42563.27,,6.00,,,,,,,,
1871,City,290,Cancelled,42563.42,,10.00,,,,,,,,
4213,City,290,Cancelled,42565.24,,5.00,,,,,,,,
5801,City,290,Cancelled,42566.36,,8.00,,,,,,,,
144,City,291,Cancelled,42562.23,,5.00,,,,,,,,
1383,City,291,Cancelled,42563.05,,1.00,,,,,,,,
3216,City,291,Cancelled,42564.41,,9.00,,,,,,,,
184,City,292,Cancelled,42562.24,,5.00,,,,,,,,
4435,City,292,Cancelled,42565.35,,8.00,,,,,,,,
5623,City,292,Cancelled,42566.27,,6.00,,,,,,,,
2837,City,293,Cancelled,42564.22,,5.00,,,,,,,,
5812,City,293,Cancelled,42566.36,,8.00,,,,,,,,
407,City,294,Cancelled,42562.36,,8.00,,,,,,,,
486,City,294,Cancelled,42562.40,,9.00,,,,,,,,
4489,City,294,Cancelled,42565.37,,8.00,,,,,,,,
1251,City,295,Cancelled,42562.91,,21.00,,,,,,,,
2875,City,295,Cancelled,42564.25,,5.00,,,,,,,,
3104,City,295,Cancelled,42564.35,,8.00,,,,,,,,
3909,City,295,Cancelled,42564.93,,22.00,,,,,,,,
4338,City,295,Cancelled,42565.31,,7.00,,,,,,,,
4479,City,295,Cancelled,42565.36,,8.00,,,,,,,,
3187,City,296,Cancelled,42564.40,,9.00,,,,,,,,
4251,City,296,Cancelled,42565.25,,5.00,,,,,,,,
5514,City,296,Cancelled,42566.21,,5.00,,,,,,,,
5690,City,296,Cancelled,42566.31,,7.00,,,,,,,,
295,Airport,297,Cancelled,42562.30,,7.00,,,,,,,,
1487,City,297,Cancelled,42563.22,,5.00,,,,,,,,
5515,City,297,Cancelled,42566.22,,5.00,,,,,,,,
5535,City,297,Cancelled,42566.22,,5.00,,,,,,,,
284,City,298,Cancelled,42562.30,,7.00,,,,,,,,
2966,City,298,Cancelled,42564.29,,6.00,,,,,,,,
3120,City,298,Cancelled,42564.36,,8.00,,,,,,,,
4552,City,298,Cancelled,42565.40,,9.00,,,,,,,,
758,City,299,Cancelled,42562.67,,16.00,,,,,,,,
1641,City,299,Cancelled,42563.31,,7.00,,,,,,,,
4158,City,299,Cancelled,42565.21,,5.00,,,,,,,,
4164,City,299,Cancelled,42565.21,,5.00,,,,,,,,
4448,City,299,Cancelled,42565.35,,8.00,,,,,,,,
4225,City,300,Cancelled,42565.24,,5.00,,,,,,,,
1362,City,,No Cars Available,42562.00,,0.00,,,,,,,,
1364,City,,No Cars Available,42562.00,,0.00,,,,,,,,
1366,City,,No Cars Available,42562.01,,0.00,,,,,,,,
2,Airport,,No Cars Available,42562.02,,0.00,,,,,,,,
7,Airport,,No Cars Available,42562.02,,0.00,,,,,,,,
6,City,,No Cars Available,42562.03,,0.00,,,,,,,,
4,City,,No Cars Available,42562.03,,0.00,,,,,,,,
8,City,,No Cars Available,42562.03,,0.00,,,,,,,,
12,City,,No Cars Available,42562.05,,1.00,,,,,,,,
16,Airport,,No Cars Available,42562.05,,1.00,,,,,,,,
14,Airport,,No Cars Available,42562.05,,1.00,,,,,,,,
19,City,,No Cars Available,42562.05,,1.00,,,,,,,,
15,City,,No Cars Available,42562.05,,1.00,,,,,,,,
17,Airport,,No Cars Available,42562.05,,1.00,,,,,,,,
20,Airport,,No Cars Available,42562.06,,1.00,,,,,,,,
23,City,,No Cars Available,42562.07,,1.00,,,,,,,,
22,Airport,,No Cars Available,42562.07,,1.00,,,,,,,,
25,Airport,,No Cars Available,42562.07,,1.00,,,,,,,,
24,Airport,,No Cars Available,42562.08,,1.00,,,,,,,,
27,Airport,,No Cars Available,42562.08,,1.00,,,,,,,,
26,Airport,,No Cars Available,42562.08,,1.00,,,,,,,,
29,City,,No Cars Available,42562.08,,1.00,,,,,,,,
28,City,,No Cars Available,42562.08,,2.00,,,,,,,,
31,City,,No Cars Available,42562.09,,2.00,,,,,,,,
32,Airport,,No Cars Available,42562.09,,2.00,,,,,,,,
36,City,,No Cars Available,42562.11,,2.00,,,,,,,,
37,Airport,,No Cars Available,42562.11,,2.00,,,,,,,,
38,City,,No Cars Available,42562.11,,2.00,,,,,,,,
40,Airport,,No Cars Available,42562.11,,2.00,,,,,,,,
39,Airport,,No Cars Available,42562.12,,2.00,,,,,,,,
42,Airport,,No Cars Available,42562.12,,2.00,,,,,,,,
43,City,,No Cars Available,42562.13,,3.00,,,,,,,,
44,Airport,,No Cars Available,42562.13,,3.00,,,,,,,,
46,Airport,,No Cars Available,42562.14,,3.00,,,,,,,,
49,Airport,,No Cars Available,42562.15,,3.00,,,,,,,,
52,City,,No Cars Available,42562.15,,3.00,,,,,,,,
54,City,,No Cars Available,42562.15,,3.00,,,,,,,,
55,Airport,,No Cars Available,42562.15,,3.00,,,,,,,,
57,City,,No Cars Available,42562.16,,3.00,,,,,,,,
59,City,,No Cars Available,42562.17,,3.00,,,,,,,,
56,City,,No Cars Available,42562.17,,3.00,,,,,,,,
58,Airport,,No Cars Available,42562.17,,4.00,,,,,,,,
61,Airport,,No Cars Available,42562.17,,4.00,,,,,,,,
62,Airport,,No Cars Available,42562.17,,4.00,,,,,,,,
63,Airport,,No Cars Available,42562.18,,4.00,,,,,,,,
65,Airport,,No Cars Available,42562.18,,4.00,,,,,,,,
67,Airport,,No Cars Available,42562.18,,4.00,,,,,,,,
69,Airport,,No Cars Available,42562.19,,4.00,,,,,,,,
68,Airport,,No Cars Available,42562.19,,4.00,,,,,,,,
72,City,,No Cars Available,42562.19,,4.00,,,,,,,,
73,Airport,,No Cars Available,42562.19,,4.00,,,,,,,,
71,City,,No Cars Available,42562.19,,4.00,,,,,,,,
75,Airport,,No Cars Available,42562.19,,4.00,,,,,,,,
79,City,,No Cars Available,42562.20,,4.00,,,,,,,,
83,City,,No Cars Available,42562.20,,4.00,,,,,,,,
78,City,,No Cars Available,42562.20,,4.00,,,,,,,,
104,City,,No Cars Available,42562.21,,5.00,,,,,,,,
103,City,,No Cars Available,42562.21,,5.00,,,,,,,,
131,City,,No Cars Available,42562.22,,5.00,,,,,,,,
124,City,,No Cars Available,42562.22,,5.00,,,,,,,,
117,City,,No Cars Available,42562.22,,5.00,,,,,,,,
137,City,,No Cars Available,42562.22,,5.00,,,,,,,,
136,City,,No Cars Available,42562.22,,5.00,,,,,,,,
135,City,,No Cars Available,42562.22,,5.00,,,,,,,,
138,City,,No Cars Available,42562.22,,5.00,,,,,,,,
154,City,,No Cars Available,42562.23,,5.00,,,,,,,,
153,City,,No Cars Available,42562.23,,5.00,,,,,,,,
171,City,,No Cars Available,42562.24,,5.00,,,,,,,,
167,City,,No Cars Available,42562.24,,5.00,,,,,,,,
159,City,,No Cars Available,42562.24,,5.00,,,,,,,,
178,City,,No Cars Available,42562.24,,5.00,,,,,,,,
179,City,,No Cars Available,42562.24,,5.00,,,,,,,,
190,City,,No Cars Available,42562.25,,5.00,,,,,,,,
189,City,,No Cars Available,42562.25,,5.00,,,,,,,,
208,Airport,,No Cars Available,42562.25,,6.00,,,,,,,,
194,City,,No Cars Available,42562.25,,6.00,,,,,,,,
207,City,,No Cars Available,42562.25,,6.00,,,,,,,,
199,City,,No Cars Available,42562.25,,6.00,,,,,,,,
203,City,,No Cars Available,42562.25,,6.00,,,,,,,,
221,City,,No Cars Available,42562.26,,6.00,,,,,,,,
226,City,,No Cars Available,42562.26,,6.00,,,,,,,,
228,City,,No Cars Available,42562.27,,6.00,,,,,,,,
231,City,,No Cars Available,42562.27,,6.00,,,,,,,,
230,City,,No Cars Available,42562.27,,6.00,,,,,,,,
254,City,,No Cars Available,42562.28,,6.00,,,,,,,,
263,City,,No Cars Available,42562.28,,6.00,,,,,,,,
255,City,,No Cars Available,42562.28,,6.00,,,,,,,,
259,City,,No Cars Available,42562.28,,6.00,,,,,,,,
266,City,,No Cars Available,42562.28,,6.00,,,,,,,,
274,City,,No Cars Available,42562.28,,6.00,,,,,,,,
272,City,,No Cars Available,42562.28,,6.00,,,,,,,,
287,City,,No Cars Available,42562.30,,7.00,,,,,,,,
288,City,,No Cars Available,42562.30,,7.00,,,,,,,,
300,City,,No Cars Available,42562.30,,7.00,,,,,,,,
331,City,,No Cars Available,42562.32,,7.00,,,,,,,,
337,City,,No Cars Available,42562.33,,7.00,,,,,,,,
342,City,,No Cars Available,42562.33,,7.00,,,,,,,,
349,City,,No Cars Available,42562.33,,7.00,,,,,,,,
344,City,,No Cars Available,42562.33,,7.00,,,,,,,,
348,City,,No Cars Available,42562.33,,7.00,,,,,,,,
359,City,,No Cars Available,42562.33,,7.00,,,,,,,,
367,City,,No Cars Available,42562.34,,8.00,,,,,,,,
356,City,,No Cars Available,42562.34,,8.00,,,,,,,,
369,City,,No Cars Available,42562.34,,8.00,,,,,,,,
364,City,,No Cars Available,42562.34,,8.00,,,,,,,,
372,City,,No Cars Available,42562.34,,8.00,,,,,,,,
365,City,,No Cars Available,42562.34,,8.00,,,,,,,,
390,City,,No Cars Available,42562.35,,8.00,,,,,,,,
388,City,,No Cars Available,42562.35,,8.00,,,,,,,,
385,City,,No Cars Available,42562.35,,8.00,,,,,,,,
396,City,,No Cars Available,42562.35,,8.00,,,,,,,,
413,City,,No Cars Available,42562.36,,8.00,,,,,,,,
408,City,,No Cars Available,42562.36,,8.00,,,,,,,,
416,City,,No Cars Available,42562.36,,8.00,,,,,,,,
435,City,,No Cars Available,42562.37,,8.00,,,,,,,,
440,City,,No Cars Available,42562.38,,9.00,,,,,,,,
434,City,,No Cars Available,42562.38,,9.00,,,,,,,,
456,City,,No Cars Available,42562.38,,9.00,,,,,,,,
453,City,,No Cars Available,42562.38,,9.00,,,,,,,,
442,City,,No Cars Available,42562.39,,9.00,,,,,,,,
478,City,,No Cars Available,42562.39,,9.00,,,,,,,,
452,City,,No Cars Available,42562.39,,9.00,,,,,,,,
460,City,,No Cars Available,42562.39,,9.00,,,,,,,,
473,Airport,,No Cars Available,42562.39,,9.00,,,,,,,,
472,City,,No Cars Available,42562.39,,9.00,,,,,,,,
496,City,,No Cars Available,42562.40,,9.00,,,,,,,,
487,City,,No Cars Available,42562.40,,9.00,,,,,,,,
498,City,,No Cars Available,42562.40,,9.00,,,,,,,,
503,City,,No Cars Available,42562.40,,9.00,,,,,,,,
502,City,,No Cars Available,42562.40,,9.00,,,,,,,,
509,City,,No Cars Available,42562.40,,9.00,,,,,,,,
506,City,,No Cars Available,42562.40,,9.00,,,,,,,,
522,City,,No Cars Available,42562.41,,9.00,,,,,,,,
516,City,,No Cars Available,42562.41,,9.00,,,,,,,,
524,City,,No Cars Available,42562.41,,9.00,,,,,,,,
527,City,,No Cars Available,42562.41,,9.00,,,,,,,,
530,City,,No Cars Available,42562.41,,9.00,,,,,,,,
539,City,,No Cars Available,42562.42,,9.00,,,,,,,,
541,City,,No Cars Available,42562.42,,10.00,,,,,,,,
548,City,,No Cars Available,42562.42,,10.00,,,,,,,,
563,Airport,,No Cars Available,42562.43,,10.00,,,,,,,,
562,Airport,,No Cars Available,42562.43,,10.00,,,,,,,,
566,City,,No Cars Available,42562.43,,10.00,,,,,,,,
567,Airport,,No Cars Available,42562.43,,10.00,,,,,,,,
576,City,,No Cars Available,42562.46,,10.00,,,,,,,,
581,Airport,,No Cars Available,42562.46,,11.00,,,,,,,,
587,City,,No Cars Available,42562.47,,11.00,,,,,,,,
593,City,,No Cars Available,42562.47,,11.00,,,,,,,,
594,Airport,,No Cars Available,42562.48,,11.00,,,,,,,,
601,City,,No Cars Available,42562.49,,11.00,,,,,,,,
606,City,,No Cars Available,42562.49,,11.00,,,,,,,,
611,Airport,,No Cars Available,42562.50,,11.00,,,,,,,,
613,City,,No Cars Available,42562.50,,11.00,,,,,,,,
617,Airport,,No Cars Available,42562.50,,11.00,,,,,,,,
624,City,,No Cars Available,42562.50,,12.00,,,,,,,,
633,City,,No Cars Available,42562.52,,12.00,,,,,,,,
646,Airport,,No Cars Available,42562.53,,12.00,,,,,,,,
654,Airport,,No Cars Available,42562.53,,12.00,,,,,,,,
655,City,,No Cars Available,42562.54,,12.00,,,,,,,,
658,City,,No Cars Available,42562.54,,12.00,,,,,,,,
659,City,,No Cars Available,42562.54,,12.00,,,,,,,,
667,City,,No Cars Available,42562.54,,13.00,,,,,,,,
665,Airport,,No Cars Available,42562.54,,13.00,,,,,,,,
668,City,,No Cars Available,42562.55,,13.00,,,,,,,,
674,City,,No Cars Available,42562.55,,13.00,,,,,,,,
670,Airport,,No Cars Available,42562.55,,13.00,,,,,,,,
673,Airport,,No Cars Available,42562.56,,13.00,,,,,,,,
678,Airport,,No Cars Available,42562.56,,13.00,,,,,,,,
690,Airport,,No Cars Available,42562.57,,13.00,,,,,,,,
685,City,,No Cars Available,42562.57,,13.00,,,,,,,,
691,City,,No Cars Available,42562.57,,13.00,,,,,,,,
695,City,,No Cars Available,42562.58,,13.00,,,,,,,,
696,City,,No Cars Available,42562.58,,14.00,,,,,,,,
705,Airport,,No Cars Available,42562.59,,14.00,,,,,,,,
713,City,,No Cars Available,42562.61,,14.00,,,,,,,,
716,City,,No Cars Available,42562.62,,14.00,,,,,,,,
722,Airport,,No Cars Available,42562.62,,14.00,,,,,,,,
731,City,,No Cars Available,42562.63,,15.00,,,,,,,,
730,Airport,,No Cars Available,42562.63,,15.00,,,,,,,,
734,City,,No Cars Available,42562.64,,15.00,,,,,,,,
755,Airport,,No Cars Available,42562.67,,16.00,,,,,,,,
762,City,,No Cars Available,42562.68,,16.00,,,,,,,,
765,Airport,,No Cars Available,42562.68,,16.00,,,,,,,,
764,City,,No Cars Available,42562.68,,16.00,,,,,,,,
767,City,,No Cars Available,42562.68,,16.00,,,,,,,,
768,Airport,,No Cars Available,42562.68,,16.00,,,,,,,,
770,Airport,,No Cars Available,42562.69,,16.00,,,,,,,,
776,City,,No Cars Available,42562.69,,16.00,,,,,,,,
783,City,,No Cars Available,42562.70,,16.00,,,,,,,,
787,Airport,,No Cars Available,42562.70,,16.00,,,,,,,,
786,Airport,,No Cars Available,42562.70,,16.00,,,,,,,,
795,Airport,,No Cars Available,42562.71,,17.00,,,,,,,,
796,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
803,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
802,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
806,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
798,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
804,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
808,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
810,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
807,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
814,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
820,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
811,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
813,Airport,,No Cars Available,42562.72,,17.00,,,,,,,,
809,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
816,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
815,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
812,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
823,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
818,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
822,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
830,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
824,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
827,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
829,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
825,Airport,,No Cars Available,42562.73,,17.00,,,,,,,,
841,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
836,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
842,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
837,City,,No Cars Available,42562.74,,17.00,,,,,,,,
835,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
839,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
849,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
854,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
851,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
850,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
862,Airport,,No Cars Available,42562.74,,17.00,,,,,,,,
861,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
858,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
875,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
873,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
869,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
868,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
864,Airport,,No Cars Available,42562.75,,17.00,,,,,,,,
866,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
880,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
877,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
879,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
874,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
881,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
886,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
894,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
890,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
883,Airport,,No Cars Available,42562.75,,18.00,,,,,,,,
888,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
885,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
895,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
882,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
889,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
893,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
896,City,,No Cars Available,42562.76,,18.00,,,,,,,,
892,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
906,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
897,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
902,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
901,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
922,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
905,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
908,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
915,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
920,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
911,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
916,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
907,Airport,,No Cars Available,42562.76,,18.00,,,,,,,,
925,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
935,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
912,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
921,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
931,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
917,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
937,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
934,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
933,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
924,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
942,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
938,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
940,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
953,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
941,Airport,,No Cars Available,42562.77,,18.00,,,,,,,,
946,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
950,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
948,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
945,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
955,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
956,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
949,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
958,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
957,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
959,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
961,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
964,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
966,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
970,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
968,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
971,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
965,Airport,,No Cars Available,42562.78,,18.00,,,,,,,,
